Date,Time,Level
2023-11-05,14:33:25,6.4
2023-11-05,14:33:35,6.4
2023-11-05,14:33:45,6.4
2023-11-05,14:33:55,6.4
2023-11-05,14:34:05,6.4
2023-11-05,14:34:15,6.4
2023-11-05,14:34:25,6.4
2023-11-05,14:34:35,6.4
2023-11-05,14:34:46,6.4
2023-11-05,14:34:55,6.5
2023-11-05,14:35:05,6.4
2023-11-05,14:35:16,6.4
2023-11-05,14:35:26,6.5
2023-11-05,14:35:36,6.4
2023-11-05,14:35:46,6.4
2023-11-05,14:35:56,6.4
2023-11-05,14:36:06,6.5
2023-11-05,14:36:16,6.4
2023-11-05,14:36:26,6.4
2023-11-05,14:36:36,6.5
2023-11-05,14:36:46,6.4
2023-11-05,14:36:56,6.4
2023-11-05,14:37:07,6.4
2023-11-05,14:37:17,6.5
2023-11-05,14:37:27,6.5
2023-11-05,14:37:37,6.4
2023-11-05,14:37:47,6.5
2023-11-05,14:37:57,6.4
2023-11-05,14:38:07,6.4
2023-11-05,14:38:17,6.5
2023-11-05,14:38:27,6.4
2023-11-05,14:38:37,6.4
2023-11-05,14:38:47,6.4
2023-11-05,14:38:58,6.5
2023-11-05,14:39:08,6.4
2023-11-05,14:39:18,6.4
2023-11-05,14:39:28,6.5
2023-11-05,14:39:38,6.4
2023-11-05,14:39:48,6.4
2023-11-05,14:39:58,6.4
2023-11-05,14:40:08,6.5
2023-11-05,14:40:18,6.5
2023-11-05,14:40:28,6.4
2023-11-05,14:40:38,6.4
2023-11-05,14:40:49,6.4
2023-11-05,14:40:59,6.4
2023-11-05,14:41:09,6.5
2023-11-05,14:41:19,6.4
2023-11-05,14:41:29,6.4
2023-11-05,14:41:39,6.4
2023-11-05,14:41:49,6.5
2023-11-05,14:41:59,6.4
2023-11-05,14:42:09,6.4
2023-11-05,14:42:19,6.5
2023-11-05,14:42:29,6.4
2023-11-05,14:42:40,6.4
2023-11-05,14:42:50,6.4
2023-11-05,14:43:00,6.4
2023-11-05,14:43:10,6.4
2023-11-05,14:43:20,6.5
2023-11-05,14:43:30,6.5
2023-11-05,14:43:40,6.4
2023-11-05,14:43:50,6.5
2023-11-05,14:44:00,6.4
2023-11-05,14:44:10,6.4
2023-11-05,14:44:20,6.4
2023-11-05,14:44:30,6.4
2023-11-05,14:44:41,6.5
2023-11-05,14:44:51,6.4
2023-11-05,14:45:01,6.4
2023-11-05,14:45:11,6.5
2023-11-05,14:45:21,6.4
2023-11-05,14:45:31,6.4
2023-11-05,14:45:41,6.4
2023-11-05,14:45:51,6.5
2023-11-05,14:46:01,6.5
2023-11-05,14:46:11,6.4
2023-11-05,14:46:21,6.4
2023-11-05,14:46:32,6.4
2023-11-05,14:46:42,6.4
2023-11-05,14:46:52,6.4
2023-11-05,14:47:02,6.5
2023-11-05,14:47:12,6.4
2023-11-05,14:47:22,6.4
2023-11-05,14:47:32,6.4
2023-11-05,14:47:42,6.4
2023-11-05,14:47:52,6.4
2023-11-05,14:48:02,6.4
2023-11-05,14:48:12,6.4
2023-11-05,14:48:23,6.4
2023-11-05,14:48:33,6.4
2023-11-05,14:48:43,6.5
2023-11-05,14:48:53,6.4
2023-11-05,14:49:03,6.4
2023-11-05,14:49:13,6.4
2023-11-05,14:49:23,6.4
2023-11-05,14:49:33,6.4
2023-11-05,14:49:44,6.4
2023-11-05,14:49:53,6.4
2023-11-05,14:50:03,6.4
2023-11-05,14:50:13,6.4
2023-11-05,14:50:24,6.4
2023-11-05,14:50:34,6.4
2023-11-05,14:50:44,6.4
2023-11-05,14:50:54,6.4
2023-11-05,14:51:04,6.4
2023-11-05,14:51:14,6.4
2023-11-05,14:51:24,6.4
2023-11-05,14:51:34,6.4
2023-11-05,14:51:44,6.4
2023-11-05,14:51:54,6.4
2023-11-05,14:52:05,6.4
2023-11-05,14:52:15,6.4
2023-11-05,14:52:25,6.4
2023-11-05,14:52:35,6.4
2023-11-05,14:52:45,6.4
2023-11-05,14:52:55,6.4
2023-11-05,14:53:05,6.4
2023-11-05,14:53:15,6.4
2023-11-05,14:53:25,6.4
2023-11-05,14:53:35,6.4
2023-11-05,14:53:45,6.4
2023-11-05,14:53:55,6.4
2023-11-05,14:54:06,6.4
2023-11-05,14:54:26,6.4
2023-11-05,14:54:36,6.4
2023-11-05,14:54:46,6.4
2023-11-05,14:54:56,6.4
2023-11-05,14:55:06,6.4
2023-11-05,14:55:16,6.4
2023-11-05,14:55:26,6.4
2023-11-05,14:55:36,6.4
2023-11-05,14:55:46,6.4
2023-11-05,14:55:57,6.4
2023-11-05,14:56:07,6.4
2023-11-05,14:56:17,6.4
2023-11-05,14:56:27,6.4
2023-11-05,14:56:37,6.4
2023-11-05,14:56:47,6.4
2023-11-05,14:56:57,6.4
2023-11-05,14:57:27,6.4
2023-11-05,14:57:37,6.4
2023-11-05,14:57:47,6.4
2023-11-05,14:57:58,6.4
2023-11-05,14:58:08,6.4
2023-11-05,14:58:18,6.4
2023-11-05,14:58:28,6.4
2023-11-05,14:58:38,6.4
2023-11-05,14:58:48,6.4
2023-11-05,14:58:58,6.4
2023-11-05,14:59:08,6.4
2023-11-05,14:59:18,6.4
2023-11-05,14:59:29,6.4
2023-11-05,14:59:38,6.4
2023-11-05,14:59:49,6.4
2023-11-05,14:59:59,6.4
2023-11-05,15:00:09,6.4
2023-11-05,15:00:19,6.4
2023-11-05,15:00:29,6.4
2023-11-05,15:00:39,6.4
2023-11-05,15:00:49,6.4
2023-11-05,15:00:59,6.4
2023-11-05,15:01:09,6.4
2023-11-05,15:01:19,6.4
2023-11-05,15:01:30,6.4
2023-11-05,15:01:40,6.4
2023-11-05,15:01:50,6.4
2023-11-05,15:02:00,6.4
2023-11-05,15:02:10,6.4
2023-11-05,15:02:20,6.4
2023-11-05,15:07:23,6.4
2023-11-05,15:07:33,6.4
2023-11-05,15:07:43,6.4
2023-11-05,15:07:53,6.4
2023-11-05,15:08:03,6.4
2023-11-05,15:08:13,6.5
2023-11-05,15:08:23,6.4
2023-11-05,15:08:33,6.4
2023-11-05,15:08:43,6.4
2023-11-05,15:08:53,6.5
2023-11-05,15:09:03,6.4
2023-11-05,15:09:14,6.5
2023-11-05,15:09:24,6.5
2023-11-05,15:09:34,6.5
2023-11-05,15:09:44,6.4
2023-11-05,15:09:54,6.5
2023-11-05,15:10:04,6.4
2023-11-05,15:10:14,6.4
2023-11-05,15:10:24,6.4
2023-11-05,15:10:34,6.5
2023-11-05,15:10:44,6.5
2023-11-05,15:10:54,6.4
2023-11-05,15:11:05,6.5
2023-11-05,15:11:15,6.5
2023-11-05,15:11:25,6.5
2023-11-05,15:11:35,6.5
2023-11-05,15:11:45,6.5
2023-11-05,15:11:55,6.4
2023-11-05,15:12:05,6.4
2023-11-05,15:12:15,6.5
2023-11-05,15:12:25,6.5
2023-11-05,15:12:35,6.4
2023-11-05,15:12:45,6.5
2023-11-05,15:12:56,6.5
2023-11-05,15:13:06,6.5
2023-11-05,15:13:16,6.5
2023-11-05,15:13:26,6.4
2023-11-05,15:13:36,6.5
2023-11-05,15:13:46,6.5
2023-11-05,15:13:56,6.5
2023-11-05,15:14:06,6.5
2023-11-05,15:14:24,6.5
